"index","mc","mcblue","mclds","ismc","ismcblue","ismclds"
"2499","0.000315","0.000158","0.000010","0.000016","0.000010","0.000010",
"2500","0.000316","0.000159","0.000010","0.000016","0.000010","0.000010",
"2501","0.000326","0.000152","0.000010","0.000020","0.000010","0.000010",
"2502","0.000328","0.000153","0.000010","0.000018","0.000010","0.000010",
"2503","0.000323","0.000155","0.000010","0.000016","0.000010","0.000010",
"2504","0.000317","0.000146","0.000010","0.000015","0.000010","0.000010",
"2505","0.000321","0.000144","0.000010","0.000014","0.000010","0.000010",
"2506","0.000318","0.000138","0.000011","0.000011","0.000010","0.000010",
"2507","0.000319","0.000144","0.000010","0.000011","0.000010","0.000010",
"2508","0.000323","0.000151","0.000010","0.000012","0.000010","0.000010",
"2509","0.000319","0.000144","0.000010","0.000010","0.000010","0.000010",
"2510","0.000321","0.000137","0.000010","0.000010","0.000010","0.000010",
"2511","0.000320","0.000144","0.000010","0.000010","0.000010","0.000010",
"2512","0.000323","0.000143","0.000010","0.000010","0.000010","0.000010",
"2513","0.000319","0.000142","0.000010","0.000010","0.000010","0.000010",
"2514","0.000314","0.000148","0.000010","0.000010","0.000010","0.000010",
"2515","0.000307","0.000144","0.000010","0.000010","0.000010","0.000010",
"2516","0.000315","0.000135","0.000010","0.000013","0.000010","0.000010",
"2517","0.000314","0.000136","0.000010","0.000013","0.000010","0.000010",
"2518","0.000316","0.000136","0.000010","0.000012","0.000010","0.000010",
"2519","0.000317","0.000135","0.000011","0.000011","0.000010","0.000010",
"2520","0.000321","0.000137","0.000010","0.000010","0.000010","0.000010",
"2521","0.000322","0.000138","0.000010","0.000010","0.000010","0.000010",
"2522","0.000324","0.000136","0.000010","0.000010","0.000010","0.000010",
"2523","0.000322","0.000141","0.000010","0.000010","0.000010","0.000010",
"2524","0.000323","0.000140","0.000010","0.000010","0.000010","0.000010",
"2525","0.000322","0.000137","0.000010","0.000010","0.000010","0.000010",
"2526","0.000323","0.000136","0.000010","0.000010","0.000010","0.000010",
"2527","0.000321","0.000137","0.000010","0.000010","0.000010","0.000010",
"2528","0.000309","0.000137","0.000010","0.000010","0.000010","0.000010",
"2529","0.000309","0.000143","0.000010","0.000010","0.000010","0.000010",
"2530","0.000302","0.000141","0.000010","0.000010","0.000010","0.000010",
"2531","0.000304","0.000138","0.000010","0.000010","0.000010","0.000010",
"2532","0.000303","0.000140","0.000010","0.000010","0.000010","0.000010",
"2533","0.000298","0.000133","0.000010","0.000010","0.000010","0.000010",
"2534","0.000293","0.000129","0.000010","0.000010","0.000013","0.000010",
"2535","0.000290","0.000123","0.000010","0.000010","0.000013","0.000010",
"2536","0.000286","0.000120","0.000010","0.000010","0.000015","0.000010",
"2537","0.000287","0.000117","0.000010","0.000010","0.000015","0.000010",
"2538","0.000284","0.000117","0.000010","0.000010","0.000014","0.000010",
"2539","0.000288","0.000119","0.000010","0.000010","0.000015","0.000010",
"2540","0.000292","0.000117","0.000010","0.000010","0.000019","0.000010",
"2541","0.000293","0.000112","0.000010","0.000010","0.000022","0.000010",
"2542","0.000298","0.000113","0.000010","0.000010","0.000021","0.000010",
"2543","0.000298","0.000118","0.000010","0.000010","0.000020","0.000010",
"2544","0.000286","0.000123","0.000010","0.000010","0.000021","0.000010",
"2545","0.000279","0.000127","0.000010","0.000010","0.000024","0.000010",
"2546","0.000277","0.000131","0.000010","0.000010","0.000022","0.000010",
"2547","0.000277","0.000130","0.000010","0.000010","0.000022","0.000010",
"2548","0.000276","0.000123","0.000010","0.000010","0.000021","0.000010",
"2549","0.000276","0.000128","0.000010","0.000010","0.000024","0.000010",
"2550","0.000275","0.000134","0.000010","0.000010","0.000024","0.000010",
"2551","0.000271","0.000138","0.000010","0.000010","0.000021","0.000010",
"2552","0.000264","0.000136","0.000010","0.000010","0.000020","0.000010",
"2553","0.000261","0.000144","0.000010","0.000010","0.000023","0.000010",
"2554","0.000266","0.000140","0.000010","0.000010","0.000023","0.000010",
"2555","0.000269","0.000139","0.000010","0.000013","0.000023","0.000010",
"2556","0.000276","0.000143","0.000010","0.000014","0.000020","0.000010",
"2557","0.000268","0.000141","0.000010","0.000016","0.000021","0.000010",
"2558","0.000268","0.000147","0.000010","0.000019","0.000018","0.000010",
"2559","0.000268","0.000148","0.000010","0.000019","0.000018","0.000010",
"2560","0.000266","0.000149","0.000010","0.000018","0.000019","0.000010",
"2561","0.000267","0.000148","0.000010","0.000018","0.000018","0.000010",
"2562","0.000267","0.000149","0.000010","0.000012","0.000015","0.000010",
"2563","0.000269","0.000148","0.000010","0.000011","0.000017","0.000010",
"2564","0.000261","0.000144","0.000010","0.000014","0.000017","0.000010",
"2565","0.000260","0.000142","0.000010","0.000015","0.000017","0.000010",
"2566","0.000261","0.000147","0.000010","0.000017","0.000017","0.000010",
"2567","0.000266","0.000147","0.000010","0.000016","0.000017","0.000010",
"2568","0.000267","0.000143","0.000010","0.000014","0.000019","0.000010",
"2569","0.000265","0.000145","0.000010","0.000015","0.000018","0.000010",
"2570","0.000268","0.000137","0.000010","0.000012","0.000017","0.000010",
"2571","0.000271","0.000136","0.000010","0.000011","0.000014","0.000010",
"2572","0.000276","0.000138","0.000010","0.000011","0.000013","0.000010",
"2573","0.000279","0.000138","0.000010","0.000011","0.000016","0.000010",
"2574","0.000279","0.000136","0.000010","0.000011","0.000017","0.000010",
"2575","0.000281","0.000146","0.000010","0.000010","0.000013","0.000010",
"2576","0.000269","0.000153","0.000010","0.000012","0.000012","0.000010",
"2577","0.000274","0.000153","0.000010","0.000012","0.000011","0.000010",
"2578","0.000274","0.000158","0.000010","0.000012","0.000014","0.000010",
"2579","0.000274","0.000160","0.000010","0.000012","0.000014","0.000010",
"2580","0.000278","0.000163","0.000010","0.000011","0.000016","0.000010",
"2581","0.000277","0.000162","0.000010","0.000011","0.000015","0.000010",
"2582","0.000276","0.000159","0.000010","0.000010","0.000016","0.000010",
"2583","0.000274","0.000168","0.000010","0.000012","0.000013","0.000010",
"2584","0.000273","0.000176","0.000010","0.000011","0.000015","0.000010",
"2585","0.000279","0.000176","0.000010","0.000011","0.000016","0.000010",
"2586","0.000274","0.000175","0.000010","0.000010","0.000017","0.000010",
"2587","0.000274","0.000174","0.000010","0.000012","0.000019","0.000010",
"2588","0.000267","0.000172","0.000010","0.000013","0.000020","0.000010",
"2589","0.000263","0.000171","0.000010","0.000014","0.000019","0.000010",
"2590","0.000251","0.000176","0.000010","0.000014","0.000017","0.000010",
"2591","0.000247","0.000171","0.000010","0.000014","0.000013","0.000010",
"2592","0.000250","0.000169","0.000010","0.000014","0.000012","0.000010",
"2593","0.000248","0.000166","0.000010","0.000015","0.000012","0.000010",
"2594","0.000249","0.000160","0.000010","0.000015","0.000010","0.000010",
"2595","0.000250","0.000163","0.000010","0.000010","0.000011","0.000010",
"2596","0.000254","0.000165","0.000010","0.000010","0.000010","0.000010",
"2597","0.000262","0.000160","0.000010","0.000010","0.000010","0.000010",
"2598","0.000262","0.000157","0.000010","0.000011","0.000010","0.000010",
"2599","0.000260","0.000163","0.000010","0.000010","0.000011","0.000010",
"2600","0.000261","0.000168","0.000010","0.000010","0.000012","0.000010",
"2601","0.000262","0.000169","0.000010","0.000010","0.000013","0.000010",
"2602","0.000260","0.000165","0.000010","0.000010","0.000012","0.000010",
"2603","0.000260","0.000161","0.000010","0.000010","0.000013","0.000010",
"2604","0.000257","0.000164","0.000010","0.000010","0.000014","0.000010",
"2605","0.000261","0.000164","0.000010","0.000010","0.000014","0.000010",
"2606","0.000262","0.000163","0.000010","0.000010","0.000012","0.000010",
"2607","0.000262","0.000171","0.000010","0.000010","0.000010","0.000010",
"2608","0.000259","0.000172","0.000010","0.000010","0.000010","0.000010",
"2609","0.000261","0.000172","0.000010","0.000010","0.000010","0.000010",
"2610","0.000261","0.000171","0.000010","0.000010","0.000010","0.000010",
"2611","0.000260","0.000171","0.000010","0.000010","0.000010","0.000010",
"2612","0.000261","0.000172","0.000010","0.000010","0.000010","0.000010",
"2613","0.000263","0.000172","0.000010","0.000010","0.000011","0.000010",
"2614","0.000262","0.000169","0.000010","0.000010","0.000013","0.000010",
"2615","0.000261","0.000166","0.000010","0.000010","0.000013","0.000010",
"2616","0.000266","0.000170","0.000010","0.000010","0.000012","0.000010",
"2617","0.000256","0.000162","0.000010","0.000010","0.000010","0.000010",
"2618","0.000256","0.000161","0.000010","0.000010","0.000013","0.000010",
"2619","0.000252","0.000161","0.000010","0.000010","0.000013","0.000010",
"2620","0.000249","0.000157","0.000010","0.000010","0.000012","0.000010",
"2621","0.000254","0.000165","0.000010","0.000010","0.000014","0.000010",
"2622","0.000248","0.000169","0.000010","0.000010","0.000014","0.000010",
"2623","0.000247","0.000167","0.000010","0.000010","0.000015","0.000010",
"2624","0.000245","0.000171","0.000010","0.000010","0.000014","0.000010",
"2625","0.000239","0.000169","0.000010","0.000010","0.000013","0.000010",
"2626","0.000244","0.000170","0.000010","0.000010","0.000011","0.000010",
"2627","0.000244","0.000169","0.000010","0.000010","0.000013","0.000010",
"2628","0.000243","0.000160","0.000010","0.000010","0.000014","0.000010",
"2629","0.000245","0.000161","0.000010","0.000010","0.000015","0.000010",
"2630","0.000235","0.000166","0.000010","0.000010","0.000016","0.000010",
"2631","0.000234","0.000170","0.000010","0.000010","0.000017","0.000010",
"2632","0.000224","0.000171","0.000010","0.000010","0.000017","0.000010",
"2633","0.000227","0.000172","0.000010","0.000010","0.000021","0.000010",
"2634","0.000224","0.000173","0.000010","0.000010","0.000020","0.000010",
"2635","0.000227","0.000177","0.000010","0.000010","0.000017","0.000010",
"2636","0.000225","0.000180","0.000010","0.000010","0.000016","0.000010",
"2637","0.000229","0.000181","0.000010","0.000010","0.000017","0.000010",
"2638","0.000224","0.000180","0.000010","0.000010","0.000019","0.000010",
"2639","0.000224","0.000178","0.000010","0.000010","0.000019","0.000010",
"2640","0.000229","0.000185","0.000010","0.000010","0.000020","0.000010",
"2641","0.000226","0.000183","0.000010","0.000010","0.000019","0.000010",
"2642","0.000226","0.000182","0.000010","0.000010","0.000016","0.000010",
"2643","0.000228","0.000185","0.000010","0.000010","0.000017","0.000010",
"2644","0.000223","0.000190","0.000010","0.000010","0.000019","0.000010",
"2645","0.000227","0.000187","0.000010","0.000010","0.000019","0.000010",
"2646","0.000233","0.000186","0.000010","0.000010","0.000020","0.000010",
"2647","0.000233","0.000185","0.000010","0.000010","0.000020","0.000010",
"2648","0.000229","0.000190","0.000010","0.000010","0.000019","0.000010",
"2649","0.000233","0.000193","0.000010","0.000011","0.000017","0.000010",
"2650","0.000228","0.000199","0.000010","0.000013","0.000018","0.000010",
"2651","0.000227","0.000202","0.000010","0.000012","0.000019","0.000010",
"2652","0.000229","0.000204","0.000010","0.000013","0.000019","0.000010",
"2653","0.000226","0.000207","0.000010","0.000012","0.000020","0.000010",
"2654","0.000221","0.000213","0.000010","0.000014","0.000018","0.000010",
"2655","0.000223","0.000214","0.000010","0.000014","0.000018","0.000010",
"2656","0.000219","0.000206","0.000010","0.000016","0.000021","0.000010",
"2657","0.000216","0.000202","0.000010","0.000017","0.000022","0.000010",
"2658","0.000210","0.000196","0.000010","0.000018","0.000022","0.000010",
"2659","0.000206","0.000187","0.000010","0.000021","0.000021","0.000010",
"2660","0.000207","0.000182","0.000010","0.000018","0.000020","0.000010",
"2661","0.000209","0.000181","0.000010","0.000022","0.000020","0.000010",
"2662","0.000199","0.000179","0.000010","0.000022","0.000020","0.000010",
"2663","0.000197","0.000177","0.000010","0.000019","0.000019","0.000010",
"2664","0.000196","0.000177","0.000010","0.000018","0.000017","0.000010",
"2665","0.000196","0.000173","0.000010","0.000019","0.000016","0.000010",
"2666","0.000192","0.000171","0.000010","0.000020","0.000018","0.000010",
"2667","0.000191","0.000170","0.000010","0.000021","0.000019","0.000010",
"2668","0.000186","0.000168","0.000010","0.000022","0.000018","0.000010",
"2669","0.000194","0.000167","0.000010","0.000021","0.000014","0.000010",
"2670","0.000192","0.000158","0.000010","0.000023","0.000011","0.000010",
"2671","0.000193","0.000163","0.000010","0.000023","0.000012","0.000010",
"2672","0.000195","0.000159","0.000010","0.000024","0.000012","0.000010",
"2673","0.000193","0.000160","0.000010","0.000025","0.000010","0.000010",
"2674","0.000192","0.000165","0.000010","0.000025","0.000010","0.000010",
"2675","0.000191","0.000165","0.000010","0.000026","0.000010","0.000010",
"2676","0.000187","0.000164","0.000010","0.000029","0.000010","0.000010",
"2677","0.000187","0.000165","0.000010","0.000029","0.000010","0.000010",
"2678","0.000183","0.000165","0.000010","0.000028","0.000010","0.000010",
"2679","0.000183","0.000163","0.000010","0.000027","0.000010","0.000010",
"2680","0.000182","0.000165","0.000010","0.000027","0.000010","0.000010",
"2681","0.000191","0.000166","0.000010","0.000025","0.000010","0.000010",
"2682","0.000189","0.000159","0.000010","0.000025","0.000010","0.000010",
"2683","0.000190","0.000155","0.000010","0.000025","0.000010","0.000010",
"2684","0.000193","0.000158","0.000010","0.000026","0.000012","0.000010",
"2685","0.000192","0.000157","0.000010","0.000026","0.000013","0.000010",
"2686","0.000194","0.000155","0.000010","0.000029","0.000014","0.000010",
"2687","0.000197","0.000161","0.000010","0.000028","0.000014","0.000010",
"2688","0.000199","0.000157","0.000010","0.000027","0.000013","0.000010",
"2689","0.000205","0.000161","0.000010","0.000027","0.000014","0.000010",
"2690","0.000208","0.000165","0.000010","0.000026","0.000012","0.000010",
"2691","0.000200","0.000163","0.000010","0.000025","0.000013","0.000010",
"2692","0.000197","0.000165","0.000010","0.000025","0.000014","0.000010",
"2693","0.000203","0.000167","0.000010","0.000027","0.000015","0.000010",
"2694","0.000206","0.000166","0.000010","0.000029","0.000017","0.000010",
"2695","0.000207","0.000167","0.000010","0.000028","0.000014","0.000010",
"2696","0.000203","0.000166","0.000010","0.000030","0.000011","0.000010",
"2697","0.000202","0.000166","0.000010","0.000030","0.000010","0.000010",
"2698","0.000206","0.000160","0.000010","0.000031","0.000010","0.000010",
"2699","0.000199","0.000158","0.000010","0.000030","0.000010","0.000010",
"2700","0.000197","0.000155","0.000010","0.000029","0.000010","0.000010",
"2701","0.000189","0.000159","0.000010","0.000029","0.000010","0.000010",
"2702","0.000191","0.000157","0.000010","0.000031","0.000010","0.000010",
"2703","0.000183","0.000153","0.000010","0.000031","0.000010","0.000010",
"2704","0.000185","0.000150","0.000010","0.000033","0.000010","0.000010",
"2705","0.000189","0.000155","0.000010","0.000035","0.000010","0.000010",
"2706","0.000183","0.000150","0.000010","0.000036","0.000010","0.000010",
"2707","0.000179","0.000154","0.000010","0.000038","0.000010","0.000010",
"2708","0.000180","0.000151","0.000010","0.000036","0.000010","0.000010",
"2709","0.000181","0.000156","0.000010","0.000035","0.000010","0.000010",
"2710","0.000185","0.000157","0.000010","0.000037","0.000010","0.000010",
"2711","0.000186","0.000162","0.000010","0.000039","0.000010","0.000010",
"2712","0.000186","0.000164","0.000010","0.000041","0.000010","0.000010",
"2713","0.000191","0.000174","0.000010","0.000043","0.000010","0.000010",
"2714","0.000195","0.000172","0.000010","0.000041","0.000010","0.000010",
"2715","0.000194","0.000170","0.000010","0.000042","0.000010","0.000010",
"2716","0.000195","0.000172","0.000010","0.000042","0.000010","0.000010",
"2717","0.000195","0.000167","0.000010","0.000042","0.000010","0.000010",
"2718","0.000194","0.000165","0.000010","0.000044","0.000010","0.000010",
"2719","0.000196","0.000167","0.000010","0.000045","0.000010","0.000010",
"2720","0.000184","0.000162","0.000010","0.000045","0.000010","0.000010",
"2721","0.000186","0.000161","0.000010","0.000044","0.000010","0.000010",
"2722","0.000179","0.000166","0.000010","0.000044","0.000010","0.000010",
"2723","0.000178","0.000167","0.000010","0.000045","0.000010","0.000010",
"2724","0.000178","0.000162","0.000010","0.000044","0.000010","0.000010",
"2725","0.000181","0.000157","0.000010","0.000045","0.000010","0.000010",
"2726","0.000182","0.000156","0.000010","0.000048","0.000010","0.000010",
"2727","0.000185","0.000149","0.000010","0.000047","0.000010","0.000010",
"2728","0.000178","0.000144","0.000010","0.000046","0.000010","0.000010",
"2729","0.000174","0.000143","0.000010","0.000044","0.000010","0.000010",
"2730","0.000167","0.000141","0.000010","0.000042","0.000010","0.000010",
"2731","0.000166","0.000143","0.000010","0.000040","0.000010","0.000010",
"2732","0.000167","0.000145","0.000010","0.000042","0.000010","0.000010",
"2733","0.000162","0.000147","0.000010","0.000040","0.000010","0.000010",
"2734","0.000159","0.000148","0.000010","0.000041","0.000010","0.000010",
"2735","0.000160","0.000145","0.000010","0.000042","0.000010","0.000010",
"2736","0.000159","0.000137","0.000010","0.000039","0.000010","0.000010",
"2737","0.000157","0.000137","0.000010","0.000042","0.000010","0.000010",
"2738","0.000156","0.000133","0.000010","0.000042","0.000010","0.000010",
"2739","0.000154","0.000135","0.000010","0.000046","0.000010","0.000010",
"2740","0.000153","0.000143","0.000010","0.000045","0.000010","0.000010",
"2741","0.000151","0.000142","0.000010","0.000044","0.000011","0.000010",
"2742","0.000156","0.000139","0.000010","0.000045","0.000011","0.000010",
"2743","0.000157","0.000140","0.000010","0.000045","0.000013","0.000010",
"2744","0.000151","0.000133","0.000010","0.000045","0.000013","0.000010",
"2745","0.000149","0.000128","0.000010","0.000046","0.000013","0.000010",
"2746","0.000152","0.000125","0.000010","0.000044","0.000013","0.000010",
"2747","0.000148","0.000125","0.000010","0.000046","0.000015","0.000010",
"2748","0.000152","0.000124","0.000010","0.000045","0.000013","0.000010",
"2749","0.000156","0.000126","0.000010","0.000046","0.000013","0.000010",
"2750","0.000157","0.000124","0.000010","0.000045","0.000013","0.000010",
"2751","0.000152","0.000128","0.000010","0.000046","0.000012","0.000010",
"2752","0.000149","0.000125","0.000010","0.000042","0.000014","0.000010",
"2753","0.000146","0.000122","0.000010","0.000042","0.000016","0.000010",
"2754","0.000138","0.000117","0.000010","0.000039","0.000017","0.000010",
"2755","0.000139","0.000114","0.000010","0.000041","0.000014","0.000010",
"2756","0.000132","0.000117","0.000010","0.000040","0.000012","0.000010",
"2757","0.000130","0.000117","0.000010","0.000041","0.000012","0.000010",
"2758","0.000128","0.000121","0.000010","0.000041","0.000013","0.000010",
"2759","0.000124","0.000120","0.000010","0.000040","0.000010","0.000010",
"2760","0.000120","0.000118","0.000010","0.000040","0.000010","0.000010",
"2761","0.000122","0.000119","0.000010","0.000038","0.000010","0.000010",
"2762","0.000116","0.000122","0.000010","0.000039","0.000010","0.000010",
"2763","0.000113","0.000129","0.000010","0.000038","0.000010","0.000010",
"2764","0.000120","0.000128","0.000010","0.000038","0.000011","0.000010",
"2765","0.000119","0.000129","0.000010","0.000038","0.000011","0.000010",
"2766","0.000121","0.000125","0.000010","0.000037","0.000011","0.000010",
"2767","0.000126","0.000124","0.000010","0.000036","0.000010","0.000010",
"2768","0.000117","0.000121","0.000010","0.000037","0.000010","0.000010",
"2769","0.000118","0.000122","0.000010","0.000036","0.000013","0.000010",
"2770","0.000116","0.000113","0.000010","0.000034","0.000014","0.000010",
"2771","0.000122","0.000112","0.000010","0.000037","0.000015","0.000010",
"2772","0.000126","0.000111","0.000010","0.000038","0.000016","0.000010",
"2773","0.000130","0.000110","0.000010","0.000040","0.000018","0.000010",
"2774","0.000134","0.000111","0.000010","0.000040","0.000016","0.000010",
"2775","0.000132","0.000110","0.000010","0.000037","0.000018","0.000010",
"2776","0.000132","0.000106","0.000010","0.000038","0.000017","0.000010",
"2777","0.000127","0.000107","0.000010","0.000038","0.000016","0.000010",
"2778","0.000127","0.000106","0.000010","0.000034","0.000015","0.000010",
"2779","0.000125","0.000103","0.000010","0.000034","0.000018","0.000010",
"2780","0.000125","0.000098","0.000010","0.000035","0.000021","0.000010",
"2781","0.000115","0.000102","0.000010","0.000035","0.000020","0.000010",
"2782","0.000117","0.000101","0.000010","0.000035","0.000021","0.000010",
"2783","0.000119","0.000103","0.000010","0.000035","0.000020","0.000010",
"2784","0.000120","0.000105","0.000010","0.000037","0.000021","0.000010",
"2785","0.000124","0.000106","0.000010","0.000039","0.000021","0.000010",
"2786","0.000127","0.000106","0.000010","0.000040","0.000019","0.000010",
"2787","0.000128","0.000104","0.000010","0.000037","0.000021","0.000010",
"2788","0.000128","0.000101","0.000010","0.000036","0.000022","0.000010",
"2789","0.000129","0.000092","0.000010","0.000037","0.000022","0.000010",
"2790","0.000131","0.000102","0.000010","0.000040","0.000024","0.000010",
"2791","0.000129","0.000106","0.000010","0.000040","0.000026","0.000010",
"2792","0.000133","0.000113","0.000010","0.000040","0.000027","0.000010",
"2793","0.000131","0.000115","0.000010","0.000040","0.000025","0.000010",
"2794","0.000129","0.000117","0.000010","0.000039","0.000026","0.000010",
"2795","0.000132","0.000116","0.000010","0.000038","0.000026","0.000010",
"2796","0.000136","0.000114","0.000010","0.000040","0.000025","0.000010",
"2797","0.000139","0.000115","0.000010","0.000038","0.000028","0.000010",
"2798","0.000136","0.000114","0.000010","0.000037","0.000027","0.000010",
"2799","0.000136","0.000120","0.000010","0.000034","0.000027","0.000010",
"2800","0.000136","0.000121","0.000010","0.000033","0.000030","0.000010",
"2801","0.000143","0.000117","0.000010","0.000033","0.000030","0.000010",
"2802","0.000143","0.000111","0.000010","0.000036","0.000032","0.000010",
"2803","0.000144","0.000117","0.000010","0.000037","0.000030","0.000010",
"2804","0.000151","0.000113","0.000010","0.000038","0.000030","0.000010",
"2805","0.000150","0.000109","0.000010","0.000041","0.000029","0.000010",
"2806","0.000143","0.000106","0.000010","0.000039","0.000028","0.000010",
"2807","0.000140","0.000103","0.000010","0.000039","0.000027","0.000010",
"2808","0.000143","0.000108","0.000010","0.000039","0.000027","0.000010",
"2809","0.000150","0.000107","0.000010","0.000038","0.000032","0.000010",
"2810","0.000148","0.000109","0.000010","0.000042","0.000031","0.000010",
"2811","0.000146","0.000109","0.000010","0.000043","0.000031","0.000010",
"2812","0.000140","0.000114","0.000010","0.000041","0.000033","0.000010",
"2813","0.000138","0.000123","0.000010","0.000040","0.000034","0.000010",
"2814","0.000138","0.000118","0.000010","0.000038","0.000033","0.000010",
"2815","0.000143","0.000121","0.000010","0.000039","0.000034","0.000010",
"2816","0.000146","0.000115","0.000010","0.000038","0.000035","0.000010",
"2817","0.000147","0.000116","0.000010","0.000038","0.000034","0.000010",
"2818","0.000148","0.000117","0.000010","0.000039","0.000037","0.000010",
"2819","0.000147","0.000113","0.000010","0.000042","0.000040","0.000010",
"2820","0.000145","0.000111","0.000010","0.000043","0.000037","0.000010",
"2821","0.000145","0.000112","0.000010","0.000041","0.000037","0.000010",
"2822","0.000146","0.000117","0.000010","0.000041","0.000037","0.000010",
"2823","0.000146","0.000118","0.000010","0.000040","0.000036","0.000010",
"2824","0.000147","0.000119","0.000010","0.000040","0.000035","0.000010",
"2825","0.000146","0.000117","0.000010","0.000040","0.000036","0.000010",
"2826","0.000154","0.000117","0.000010","0.000041","0.000038","0.000010",
"2827","0.000158","0.000121","0.000010","0.000043","0.000039","0.000010",
"2828","0.000153","0.000129","0.000010","0.000043","0.000038","0.000010",
"2829","0.000148","0.000132","0.000010","0.000043","0.000039","0.000010",
"2830","0.000153","0.000139","0.000010","0.000044","0.000040","0.000010",
"2831","0.000152","0.000146","0.000010","0.000043","0.000040","0.000010",
"2832","0.000149","0.000144","0.000010","0.000045","0.000041","0.000010",
"2833","0.000141","0.000147","0.000010","0.000044","0.000042","0.000010",
"2834","0.000142","0.000146","0.000010","0.000043","0.000042","0.000010",
"2835","0.000141","0.000150","0.000010","0.000044","0.000043","0.000010",
"2836","0.000145","0.000151","0.000010","0.000045","0.000044","0.000010",
"2837","0.000143","0.000160","0.000010","0.000048","0.000042","0.000010",
"2838","0.000142","0.000158","0.000010","0.000049","0.000041","0.000010",
"2839","0.000147","0.000152","0.000010","0.000048","0.000040","0.000010",
"2840","0.000151","0.000155","0.000010","0.000046","0.000040","0.000010",
"2841","0.000145","0.000154","0.000010","0.000046","0.000040","0.000010",
"2842","0.000135","0.000154","0.000010","0.000044","0.000039","0.000010",
"2843","0.000137","0.000151","0.000010","0.000045","0.000036","0.000010",
"2844","0.000136","0.000147","0.000010","0.000046","0.000032","0.000010",
"2845","0.000135","0.000148","0.000010","0.000045","0.000034","0.000010",
"2846","0.000140","0.000153","0.000010","0.000044","0.000034","0.000010",
"2847","0.000146","0.000153","0.000010","0.000046","0.000033","0.000010",
"2848","0.000148","0.000154","0.000010","0.000041","0.000036","0.000010",
"2849","0.000148","0.000151","0.000010","0.000041","0.000038","0.000010",
"2850","0.000146","0.000150","0.000010","0.000041","0.000038","0.000010",
"2851","0.000145","0.000152","0.000010","0.000041","0.000039","0.000010",
"2852","0.000146","0.000158","0.000010","0.000040","0.000038","0.000010",
"2853","0.000146","0.000163","0.000010","0.000040","0.000038","0.000010",
"2854","0.000150","0.000168","0.000010","0.000042","0.000039","0.000010",
"2855","0.000155","0.000166","0.000010","0.000041","0.000038","0.000010",
"2856","0.000153","0.000163","0.000010","0.000041","0.000040","0.000010",
"2857","0.000150","0.000161","0.000010","0.000045","0.000041","0.000010",
"2858","0.000147","0.000161","0.000010","0.000045","0.000042","0.000010",
"2859","0.000151","0.000162","0.000010","0.000047","0.000040","0.000010",
"2860","0.000159","0.000162","0.000010","0.000045","0.000042","0.000010",
"2861","0.000158","0.000165","0.000010","0.000043","0.000041","0.000010",
"2862","0.000157","0.000164","0.000010","0.000046","0.000041","0.000010",
"2863","0.000158","0.000166","0.000010","0.000048","0.000039","0.000010",
"2864","0.000154","0.000160","0.000010","0.000048","0.000042","0.000010",
"2865","0.000153","0.000160","0.000010","0.000044","0.000045","0.000010",
"2866","0.000155","0.000170","0.000010","0.000045","0.000044","0.000010",
"2867","0.000156","0.000169","0.000010","0.000046","0.000045","0.000010",
"2868","0.000156","0.000175","0.000010","0.000050","0.000046","0.000010",
"2869","0.000148","0.000170","0.000010","0.000051","0.000048","0.000010",
"2870","0.000148","0.000170","0.000010","0.000050","0.000046","0.000010",
"2871","0.000157","0.000164","0.000010","0.000052","0.000045","0.000010",
"2872","0.000158","0.000168","0.000010","0.000054","0.000046","0.000010",
"2873","0.000162","0.000164","0.000010","0.000055","0.000047","0.000010",
"2874","0.000154","0.000167","0.000010","0.000056","0.000047","0.000010",
"2875","0.000153","0.000168","0.000010","0.000054","0.000047","0.000010",
"2876","0.000158","0.000171","0.000010","0.000053","0.000047","0.000010",
"2877","0.000155","0.000176","0.000010","0.000053","0.000047","0.000010",
"2878","0.000160","0.000178","0.000010","0.000052","0.000048","0.000010",
"2879","0.000159","0.000180","0.000010","0.000053","0.000049","0.000010",
"2880","0.000167","0.000179","0.000010","0.000054","0.000050","0.000010",
"2881","0.000174","0.000179","0.000010","0.000056","0.000049","0.000010",
"2882","0.000178","0.000188","0.000010","0.000054","0.000050","0.000010",
"2883","0.000178","0.000180","0.000010","0.000053","0.000050","0.000010",
"2884","0.000177","0.000183","0.000010","0.000052","0.000049","0.000010",
"2885","0.000176","0.000181","0.000010","0.000052","0.000051","0.000010",
"2886","0.000170","0.000176","0.000010","0.000052","0.000052","0.000010",
"2887","0.000168","0.000178","0.000010","0.000054","0.000054","0.000010",
"2888","0.000168","0.000188","0.000010","0.000055","0.000052","0.000010",
"2889","0.000165","0.000185","0.000010","0.000054","0.000050","0.000010",
"2890","0.000166","0.000187","0.000010","0.000054","0.000051","0.000010",
"2891","0.000167","0.000185","0.000010","0.000055","0.000053","0.000010",
"2892","0.000161","0.000186","0.000010","0.000053","0.000054","0.000010",
"2893","0.000162","0.000185","0.000010","0.000054","0.000056","0.000010",
"2894","0.000158","0.000183","0.000010","0.000055","0.000056","0.000010",
"2895","0.000158","0.000177","0.000010","0.000056","0.000056","0.000010",
"2896","0.000152","0.000173","0.000010","0.000058","0.000056","0.000010",
"2897","0.000152","0.000170","0.000010","0.000058","0.000059","0.000010",
