"index","mc","mcblue","mclds","ismc1","ismcblue1","ismclds1","ismc2","ismcblue2","ismclds2","mismc","mismcstoc","mismclds"
"430","0.001241","0.001241","0.000192","0.000500","0.000500","0.000138","0.001966","0.001966","0.000070","0.001514","0.000063","0.001088",
"431","0.001325","0.001325","0.000010","0.000565","0.000565","0.000027","0.001916","0.001916","0.000010","0.001486","0.000010","0.001029",
"432","0.001451","0.001451","0.000018","0.000498","0.000498","0.000111","0.001972","0.001972","0.000120","0.001441","0.000010","0.001107",
"433","0.001479","0.001479","0.000161","0.000430","0.000430","0.000088","0.002034","0.002034","0.000010","0.001398","0.000060","0.001010",
"434","0.001444","0.001444","0.000025","0.000499","0.000499","0.000099","0.001920","0.001920","0.000033","0.001430","0.000030","0.000934",
"435","0.001464","0.001464","0.000137","0.000454","0.000454","0.000203","0.002029","0.002029","0.000139","0.001412","0.000065","0.000855",
"436","0.001480","0.001480","0.000077","0.000342","0.000342","0.000044","0.002043","0.002043","0.000057","0.001412","0.000034","0.000790",
"437","0.001448","0.001448","0.000010","0.000276","0.000276","0.000085","0.002177","0.002177","0.000036","0.001445","0.000025","0.000687",
"438","0.001377","0.001377","0.000199","0.000180","0.000180","0.000085","0.002285","0.002285","0.000014","0.001413","0.000072","0.000652",
"439","0.001257","0.001257","0.000016","0.000064","0.000064","0.000010","0.002364","0.002364","0.000010","0.001378","0.000013","0.000541",
"440","0.001261","0.001261","0.000056","0.000030","0.000030","0.000045","0.002292","0.002292","0.000126","0.001395","0.000029","0.000415",
"441","0.001216","0.001216","0.000128","0.000010","0.000010","0.000029","0.002290","0.002290","0.000019","0.001406","0.000035","0.000365",
"442","0.001175","0.001175","0.000021","0.000071","0.000071","0.000047","0.002362","0.002362","0.000038","0.001382","0.000010","0.000389",
"443","0.001117","0.001117","0.000166","0.000064","0.000064","0.000127","0.002398","0.002398","0.000105","0.001332","0.000050","0.000371",
"444","0.001073","0.001073","0.000016","0.000017","0.000017","0.000101","0.002382","0.002382","0.000039","0.001357","0.000016","0.000288",
"445","0.001007","0.001007","0.000010","0.000099","0.000099","0.000076","0.002259","0.002259","0.000068","0.001408","0.000010","0.000271",
"446","0.001161","0.001161","0.000165","0.000189","0.000189","0.000030","0.002258","0.002258","0.000010","0.001357","0.000036","0.000312",
"447","0.001251","0.001251","0.000032","0.000190","0.000190","0.000034","0.002278","0.002278","0.000020","0.001336","0.000010","0.000318",
"448","0.001282","0.001282","0.000094","0.000277","0.000277","0.000095","0.002228","0.002228","0.000150","0.001333","0.000027","0.000270",
"449","0.001387","0.001387","0.000092","0.000289","0.000289","0.000010","0.002275","0.002275","0.000041","0.001328","0.000023","0.000286",
"450","0.001290","0.001290","0.000010","0.000185","0.000185","0.000019","0.002313","0.002313","0.000039","0.001392","0.000022","0.000247",
"451","0.001238","0.001238","0.000189","0.000117","0.000117","0.000132","0.002375","0.002375","0.000057","0.001385","0.000064","0.000135",
"452","0.001285","0.001285","0.000010","0.000195","0.000195","0.000047","0.002247","0.002247","0.000010","0.001422","0.000020","0.000195",
"453","0.001364","0.001364","0.000033","0.000252","0.000252","0.000091","0.002181","0.002181","0.000112","0.001451","0.000016","0.000130",
"454","0.001335","0.001335","0.000144","0.000292","0.000292","0.000023","0.002117","0.002117","0.000019","0.001450","0.000036","0.000138",
"455","0.001439","0.001439","0.000020","0.000419","0.000419","0.000023","0.002024","0.002024","0.000015","0.001370","0.000024","0.000115",
"456","0.001427","0.001427","0.000148","0.000347","0.000347","0.000085","0.002070","0.002070","0.000098","0.001362","0.000054","0.000266",
"457","0.001255","0.001255","0.000056","0.000264","0.000264","0.000086","0.002149","0.002149","0.000081","0.001384","0.000026","0.000243",
"458","0.001126","0.001126","0.000010","0.000196","0.000196","0.000061","0.002272","0.002272","0.000010","0.001331","0.000010","0.000204",
"459","0.001171","0.001171","0.000183","0.000267","0.000267","0.000024","0.002240","0.002240","0.000011","0.001334","0.000049","0.000199",
"460","0.001107","0.001107","0.000022","0.000217","0.000217","0.000033","0.002335","0.002335","0.000010","0.001345","0.000010","0.000276",
"461","0.001146","0.001146","0.000067","0.000199","0.000199","0.000117","0.002416","0.002416","0.000135","0.001313","0.000014","0.000355",
"462","0.001139","0.001139","0.000112","0.000161","0.000161","0.000038","0.002453","0.002453","0.000030","0.001284","0.000044","0.000301",
"463","0.001214","0.001214","0.000014","0.000182","0.000182","0.000033","0.002468","0.002468","0.000028","0.001269","0.000018","0.000249",
"464","0.001209","0.001209","0.000171","0.000205","0.000205","0.000136","0.002412","0.002412","0.000081","0.001297","0.000059","0.000277",
"465","0.001277","0.001277","0.000010","0.000208","0.000208","0.000012","0.002380","0.002380","0.000010","0.001273","0.000010","0.000319",
"466","0.001457","0.001457","0.000010","0.000278","0.000278","0.000068","0.002345","0.002345","0.000113","0.001295","0.000010","0.000336",
"467","0.001425","0.001425","0.000149","0.000236","0.000236","0.000065","0.002382","0.002382","0.000012","0.001310","0.000043","0.000374",
"468","0.001331","0.001331","0.000029","0.000194","0.000194","0.000049","0.002421","0.002421","0.000035","0.001353","0.000013","0.000321",
"469","0.001225","0.001225","0.000111","0.000225","0.000225","0.000146","0.002426","0.002426","0.000144","0.001335","0.000053","0.000336",
"470","0.001344","0.001344","0.000077","0.000364","0.000364","0.000015","0.002358","0.002358","0.000049","0.001324","0.000029","0.000174",
"471","0.001341","0.001341","0.000010","0.000297","0.000297","0.000011","0.002421","0.002421","0.000038","0.001314","0.000011","0.000268",
"472","0.001410","0.001410","0.000185","0.000301","0.000301","0.000040","0.002399","0.002399","0.000018","0.001261","0.000060","0.000348",
"473","0.001489","0.001489","0.000011","0.000345","0.000345","0.000036","0.002410","0.002410","0.000015","0.001330","0.000010","0.000424",
"474","0.001495","0.001495","0.000046","0.000382","0.000382","0.000010","0.002387","0.002387","0.000099","0.001385","0.000028","0.000451",
"475","0.001511","0.001511","0.000127","0.000447","0.000447","0.000028","0.002297","0.002297","0.000029","0.001445","0.000042","0.000543",
"476","0.001434","0.001434","0.000019","0.000459","0.000459","0.000058","0.002255","0.002255","0.000010","0.001426","0.000018","0.000524",
"477","0.001498","0.001498","0.000151","0.000504","0.000504","0.000010","0.002216","0.002216","0.000077","0.001434","0.000049","0.000590",
"478","0.001444","0.001444","0.000031","0.000477","0.000477","0.000182","0.002243","0.002243","0.000074","0.001463","0.000010","0.000557",
"479","0.001570","0.001570","0.000010","0.000486","0.000486","0.000153","0.002219","0.002219","0.000022","0.001452","0.000010","0.000588",
"480","0.001420","0.001420","0.000164","0.000446","0.000446","0.000109","0.002170","0.002170","0.000027","0.001483","0.000041","0.000548",
"481","0.001460","0.001460","0.000024","0.000539","0.000539","0.000102","0.002117","0.002117","0.000011","0.001461","0.000019","0.000592",
"482","0.001496","0.001496","0.000080","0.000575","0.000575","0.000012","0.002054","0.002054","0.000114","0.001465","0.000028","0.000587",
"483","0.001549","0.001549","0.000096","0.000541","0.000541","0.000062","0.002087","0.002087","0.000051","0.001463","0.000029","0.000640",
"484","0.001695","0.001695","0.000010","0.000631","0.000631","0.000024","0.002027","0.002027","0.000023","0.001462","0.000020","0.000679",
"485","0.001660","0.001660","0.000172","0.000608","0.000608","0.000050","0.002083","0.002083","0.000054","0.001491","0.000054","0.000786",
"486","0.001567","0.001567","0.000010","0.000492","0.000492","0.000010","0.002193","0.002193","0.000010","0.001467","0.000015","0.000707",
"487","0.001673","0.001673","0.000022","0.000499","0.000499","0.000066","0.002183","0.002183","0.000103","0.001423","0.000016","0.000746",
"488","0.001773","0.001773","0.000140","0.000516","0.000516","0.000045","0.002245","0.002245","0.000014","0.001467","0.000048","0.000768",
"489","0.001795","0.001795","0.000019","0.000437","0.000437","0.000051","0.002293","0.002293","0.000016","0.001456","0.000025","0.000759",
"490","0.001761","0.001761","0.000130","0.000383","0.000383","0.000151","0.002329","0.002329","0.000104","0.001489","0.000054","0.000775",
"491","0.001887","0.001887","0.000065","0.000402","0.000402","0.000010","0.002377","0.002377","0.000068","0.001490","0.000042","0.000689",
"492","0.001866","0.001866","0.000010","0.000420","0.000420","0.000018","0.002358","0.002358","0.000011","0.001489","0.000027","0.000685",
"493","0.001897","0.001897","0.000177","0.000425","0.000425","0.000040","0.002385","0.002385","0.000010","0.001536","0.000060","0.000644",
"494","0.001907","0.001907","0.000016","0.000481","0.000481","0.000019","0.002305","0.002305","0.000010","0.001515","0.000010","0.000626",
"495","0.001997","0.001997","0.000055","0.000452","0.000452","0.000054","0.002365","0.002365","0.000113","0.001512","0.000014","0.000656",
"496","0.002058","0.002058","0.000111","0.000491","0.000491","0.000051","0.002336","0.002336","0.000021","0.001541","0.000042","0.000718",
"497","0.002133","0.002133","0.000016","0.000524","0.000524","0.000053","0.002354","0.002354","0.000030","0.001577","0.000019","0.000682",
"498","0.002171","0.002171","0.000153","0.000641","0.000641","0.000131","0.002167","0.002167","0.000088","0.001590","0.000061","0.000686",
"499","0.002174","0.002174","0.000010","0.000600","0.000600","0.000023","0.002232","0.002232","0.000017","0.001640","0.000010","0.000715",
"500","0.002120","0.002120","0.000010","0.000598","0.000598","0.000010","0.002216","0.002216","0.000083","0.001581","0.000012","0.000609",
"501","0.002179","0.002179","0.000142","0.000630","0.000630","0.000036","0.002249","0.002249","0.000010","0.001556","0.000031","0.000528",
"502","0.002118","0.002118","0.000029","0.000701","0.000701","0.000051","0.002201","0.002201","0.000033","0.001586","0.000010","0.000592",
"503","0.002114","0.002114","0.000090","0.000740","0.000740","0.000153","0.002145","0.002145","0.000143","0.001589","0.000042","0.000601",
"504","0.002214","0.002214","0.000078","0.000773","0.000773","0.000050","0.002118","0.002118","0.000033","0.001554","0.000037","0.000612",
"505","0.002094","0.002094","0.000010","0.000834","0.000834","0.000074","0.001956","0.001956","0.000040","0.001590","0.000023","0.000560",
"506","0.002036","0.002036","0.000171","0.000819","0.000819","0.000139","0.001935","0.001935","0.000039","0.001568","0.000064","0.000559",
"507","0.002205","0.002205","0.000010","0.000843","0.000843","0.000035","0.001965","0.001965","0.000010","0.001539","0.000015","0.000514",
"508","0.002282","0.002282","0.000035","0.000906","0.000906","0.000082","0.001967","0.001967","0.000097","0.001541","0.000029","0.000503",
"509","0.002391","0.002391","0.000124","0.001020","0.001020","0.000036","0.001931","0.001931","0.000017","0.001586","0.000041","0.000506",
"510","0.002319","0.002319","0.000018","0.001073","0.001073","0.000020","0.001826","0.001826","0.000015","0.001572","0.000029","0.000608",
"511","0.002327","0.002327","0.000136","0.001151","0.001151","0.000087","0.001836","0.001836","0.000086","0.001567","0.000053","0.000620",
"512","0.002266","0.002266","0.000042","0.001115","0.001115","0.000073","0.001866","0.001866","0.000069","0.001576","0.000012","0.000541",
"513","0.002213","0.002213","0.000010","0.001070","0.001070","0.000063","0.001900","0.001900","0.000016","0.001586","0.000010","0.000570",
"514","0.002220","0.002220","0.000161","0.001009","0.001009","0.000010","0.002014","0.002014","0.000014","0.001661","0.000041","0.000542",
"515","0.002013","0.002013","0.000020","0.000930","0.000930","0.000010","0.002021","0.002021","0.000010","0.001665","0.000021","0.000543",
"516","0.001983","0.001983","0.000067","0.000906","0.000906","0.000114","0.002046","0.002046","0.000117","0.001668","0.000032","0.000544",
"517","0.001918","0.001918","0.000097","0.000916","0.000916","0.000055","0.002057","0.002057","0.000032","0.001677","0.000042","0.000595",
"518","0.002008","0.002008","0.000011","0.000866","0.000866","0.000039","0.002134","0.002134","0.000026","0.001679","0.000019","0.000607",
"519","0.001946","0.001946","0.000157","0.000836","0.000836","0.000143","0.002133","0.002133","0.000068","0.001692","0.000053","0.000635",
"520","0.001782","0.001782","0.000010","0.000800","0.000800","0.000037","0.002146","0.002146","0.000010","0.001683","0.000013","0.000579",
"521","0.001847","0.001847","0.000010","0.000791","0.000791","0.000108","0.002125","0.002125","0.000108","0.001646","0.000010","0.000496",
"522","0.001902","0.001902","0.000133","0.000815","0.000815","0.000104","0.002091","0.002091","0.000012","0.001564","0.000043","0.000492",
"523","0.001949","0.001949","0.000024","0.000852","0.000852","0.000098","0.002037","0.002037","0.000039","0.001535","0.000010","0.000489",
"524","0.001948","0.001948","0.000108","0.000877","0.000877","0.000190","0.002018","0.002018","0.000129","0.001527","0.000041","0.000359",
"525","0.001989","0.001989","0.000065","0.000875","0.000875","0.000049","0.002027","0.002027","0.000037","0.001531","0.000032","0.000322",
"526","0.002001","0.002001","0.000010","0.000899","0.000899","0.000097","0.001991","0.001991","0.000041","0.001536","0.000021","0.000367",
"527","0.001962","0.001962","0.000165","0.000946","0.000946","0.000074","0.001889","0.001889","0.000019","0.001527","0.000059","0.000287",
"528","0.002029","0.002029","0.000013","0.001013","0.001013","0.000010","0.001823","0.001823","0.000010","0.001504","0.000010","0.000327",
"529","0.002025","0.002025","0.000044","0.001021","0.001021","0.000033","0.001811","0.001811","0.000102","0.001520","0.000012","0.000427",
"530","0.002038","0.002038","0.000108","0.000931","0.000931","0.000015","0.001919","0.001919","0.000015","0.001507","0.000028","0.000355",
"531","0.002057","0.002057","0.000019","0.000939","0.000939","0.000010","0.001903","0.001903","0.000028","0.001536","0.000010","0.000331",
"532","0.002072","0.002072","0.000136","0.000972","0.000972","0.000069","0.001796","0.001796","0.000087","0.001502","0.000043","0.000357",
"533","0.002035","0.002035","0.000017","0.000994","0.000994","0.000095","0.001754","0.001754","0.000039","0.001491","0.000010","0.000396",
"534","0.002103","0.002103","0.000010","0.001053","0.001053","0.000068","0.001761","0.001761","0.000050","0.001520","0.000013","0.000397",
"535","0.002137","0.002137","0.000140","0.001103","0.001103","0.000031","0.001724","0.001724","0.000010","0.001559","0.000017","0.000381",
"536","0.002146","0.002146","0.000026","0.001060","0.001060","0.000022","0.001808","0.001808","0.000015","0.001555","0.000010","0.000455",
"537","0.002133","0.002133","0.000075","0.001010","0.001010","0.000076","0.001831","0.001831","0.000125","0.001545","0.000021","0.000562",
"538","0.001972","0.001972","0.000079","0.000921","0.000921","0.000010","0.001926","0.001926","0.000030","0.001501","0.000021","0.000607",
"539","0.001967","0.001967","0.000010","0.000880","0.000880","0.000035","0.001977","0.001977","0.000036","0.001460","0.000017","0.000641",
"540","0.001880","0.001880","0.000155","0.000840","0.000840","0.000113","0.001991","0.001991","0.000056","0.001489","0.000047","0.000673",
"541","0.001898","0.001898","0.000010","0.000828","0.000828","0.000043","0.001976","0.001976","0.000010","0.001519","0.000010","0.000748",
"542","0.001916","0.001916","0.000024","0.000908","0.000908","0.000080","0.001927","0.001927","0.000097","0.001482","0.000011","0.000689",
"543","0.001844","0.001844","0.000122","0.000855","0.000855","0.000010","0.001919","0.001919","0.000014","0.001485","0.000024","0.000760",
"544","0.001900","0.001900","0.000018","0.000883","0.000883","0.000010","0.001942","0.001942","0.000014","0.001507","0.000021","0.000707",
"545","0.001814","0.001814","0.000121","0.000879","0.000879","0.000074","0.001915","0.001915","0.000085","0.001465","0.000050","0.000698",
"546","0.001784","0.001784","0.000051","0.000927","0.000927","0.000054","0.001887","0.001887","0.000067","0.001456","0.000023","0.000739",
"547","0.001822","0.001822","0.000010","0.000920","0.000920","0.000036","0.001853","0.001853","0.000010","0.001429","0.000013","0.000722",
"548","0.001773","0.001773","0.000156","0.000912","0.000912","0.000010","0.001896","0.001896","0.000010","0.001417","0.000040","0.000712",
"549","0.001692","0.001692","0.000017","0.000875","0.000875","0.000010","0.001890","0.001890","0.000010","0.001399","0.000012","0.000782",
"550","0.001702","0.001702","0.000053","0.000876","0.000876","0.000070","0.001887","0.001887","0.000112","0.001432","0.000017","0.000878",
"551","0.001637","0.001637","0.000096","0.000870","0.000870","0.000036","0.001870","0.001870","0.000021","0.001481","0.000037","0.000853",
"552","0.001801","0.001801","0.000013","0.000944","0.000944","0.000037","0.001831","0.001831","0.000028","0.001492","0.000012","0.000950",
"553","0.001732","0.001732","0.000141","0.000916","0.000916","0.000128","0.001852","0.001852","0.000078","0.001479","0.000044","0.000922",
"554","0.001765","0.001765","0.000010","0.000891","0.000891","0.000032","0.001917","0.001917","0.000010","0.001491","0.000010","0.000912",
"555","0.001698","0.001698","0.000010","0.000846","0.000846","0.000079","0.001849","0.001849","0.000096","0.001514","0.000010","0.000873",
"556","0.001701","0.001701","0.000126","0.000849","0.000849","0.000094","0.001853","0.001853","0.000018","0.001481","0.000033","0.000957",
"557","0.001734","0.001734","0.000025","0.000896","0.000896","0.000087","0.001779","0.001779","0.000035","0.001450","0.000010","0.000957",
"558","0.001730","0.001730","0.000089","0.000958","0.000958","0.000185","0.001608","0.001608","0.000129","0.001437","0.000033","0.000955",
"559","0.001731","0.001731","0.000067","0.000952","0.000952","0.000061","0.001629","0.001629","0.000033","0.001455","0.000025","0.001011",
"560","0.001740","0.001740","0.000010","0.000954","0.000954","0.000071","0.001626","0.001626","0.000036","0.001472","0.000010","0.001022",
"561","0.001675","0.001675","0.000155","0.000954","0.000954","0.000124","0.001612","0.001612","0.000027","0.001504","0.000057","0.001046",
"562","0.001741","0.001741","0.000010","0.000991","0.000991","0.000071","0.001584","0.001584","0.000010","0.001525","0.000010","0.001015",
"563","0.001682","0.001682","0.000036","0.000979","0.000979","0.000106","0.001582","0.001582","0.000091","0.001550","0.000014","0.000999",
"564","0.001585","0.001585","0.000109","0.000974","0.000974","0.000082","0.001532","0.001532","0.000015","0.001530","0.000022","0.000997",
"565","0.001588","0.001588","0.000016","0.000874","0.000874","0.000075","0.001622","0.001622","0.000017","0.001516","0.000010","0.001027",
"566","0.001577","0.001577","0.000126","0.000875","0.000875","0.000140","0.001578","0.001578","0.000075","0.001527","0.000046","0.000968",
"567","0.001529","0.001529","0.000031","0.000792","0.000792","0.000010","0.001682","0.001682","0.000057","0.001568","0.000010","0.000952",
"568","0.001516","0.001516","0.000010","0.000788","0.000788","0.000017","0.001641","0.001641","0.000022","0.001541","0.000010","0.000920",
"569","0.001670","0.001670","0.000142","0.000859","0.000859","0.000049","0.001642","0.001642","0.000016","0.001468","0.000036","0.000865",
"570","0.001638","0.001638","0.000019","0.000850","0.000850","0.000066","0.001646","0.001646","0.000010","0.001435","0.000010","0.000834",
"571","0.001651","0.001651","0.000066","0.000774","0.000774","0.000128","0.001715","0.001715","0.000102","0.001427","0.000024","0.000833",
"572","0.001622","0.001622","0.000084","0.000734","0.000734","0.000053","0.001678","0.001678","0.000036","0.001475","0.000022","0.000852",
"573","0.001587","0.001587","0.000010","0.000725","0.000725","0.000065","0.001691","0.001691","0.000024","0.001517","0.000021","0.000858",
"574","0.001595","0.001595","0.000145","0.000721","0.000721","0.000126","0.001660","0.001660","0.000052","0.001534","0.000054","0.000811",
"575","0.001570","0.001570","0.000010","0.000635","0.000635","0.000072","0.001732","0.001732","0.000010","0.001499","0.000010","0.000836",
"576","0.001593","0.001593","0.000015","0.000665","0.000665","0.000137","0.001727","0.001727","0.000093","0.001529","0.000011","0.000867",
"577","0.001526","0.001526","0.000120","0.000646","0.000646","0.000114","0.001744","0.001744","0.000010","0.001529","0.000036","0.000927",
"578","0.001588","0.001588","0.000018","0.000699","0.000699","0.000137","0.001732","0.001732","0.000026","0.001510","0.000027","0.000874",
"579","0.001547","0.001547","0.000106","0.000673","0.000673","0.000225","0.001681","0.001681","0.000105","0.001550","0.000051","0.000836",
"580","0.001488","0.001488","0.000056","0.000663","0.000663","0.000110","0.001739","0.001739","0.000042","0.001539","0.000039","0.000766",
"581","0.001452","0.001452","0.000010","0.000737","0.000737","0.000153","0.001675","0.001675","0.000028","0.001574","0.000026","0.000810",
"582","0.001467","0.001467","0.000150","0.000786","0.000786","0.000159","0.001577","0.001577","0.000012","0.001493","0.000048","0.000811",
"583","0.001544","0.001544","0.000013","0.000823","0.000823","0.000105","0.001616","0.001616","0.000010","0.001471","0.000011","0.000824",
"584","0.001537","0.001537","0.000043","0.000769","0.000769","0.000145","0.001679","0.001679","0.000104","0.001477","0.000010","0.000804",
"585","0.001492","0.001492","0.000095","0.000781","0.000781","0.000121","0.001630","0.001630","0.000010","0.001466","0.000033","0.000808",
"586","0.001460","0.001460","0.000016","0.000755","0.000755","0.000126","0.001736","0.001736","0.000035","0.001472","0.000010","0.000840",
"587","0.001484","0.001484","0.000127","0.000754","0.000754","0.000174","0.001778","0.001778","0.000084","0.001518","0.000041","0.000842",
"588","0.001532","0.001532","0.000010","0.000727","0.000727","0.000011","0.001797","0.001797","0.000017","0.001500","0.000010","0.000929",
"589","0.001461","0.001461","0.000010","0.000708","0.000708","0.000024","0.001800","0.001800","0.000065","0.001494","0.000019","0.000926",
"590","0.001391","0.001391","0.000123","0.000656","0.000656","0.000065","0.001783","0.001783","0.000010","0.001474","0.000025","0.000921",
"591","0.001424","0.001424","0.000025","0.000672","0.000672","0.000075","0.001808","0.001808","0.000027","0.001471","0.000010","0.000838",
"592","0.001320","0.001320","0.000073","0.000665","0.000665","0.000164","0.001778","0.001778","0.000124","0.001504","0.000019","0.000836",
"593","0.001348","0.001348","0.000068","0.000703","0.000703","0.000077","0.001775","0.001775","0.000023","0.001486","0.000011","0.000764",
"594","0.001363","0.001363","0.000010","0.000713","0.000713","0.000097","0.001740","0.001740","0.000039","0.001476","0.000010","0.000800",
"595","0.001352","0.001352","0.000144","0.000728","0.000728","0.000175","0.001733","0.001733","0.000047","0.001499","0.000049","0.000822",
"596","0.001416","0.001416","0.000010","0.000772","0.000772","0.000102","0.001682","0.001682","0.000010","0.001483","0.000010","0.000876",
"597","0.001407","0.001407","0.000027","0.000768","0.000768","0.000139","0.001658","0.001658","0.000090","0.001466","0.000017","0.000913",
"598","0.001315","0.001315","0.000107","0.000767","0.000767","0.000090","0.001633","0.001633","0.000010","0.001479","0.000025","0.000887",
"599","0.001445","0.001445","0.000016","0.000796","0.000796","0.000082","0.001713","0.001713","0.000018","0.001420","0.000010","0.000807",
"600","0.001439","0.001439","0.000113","0.000775","0.000775","0.000146","0.001716","0.001716","0.000081","0.001397","0.000036","0.000787",
"601","0.001493","0.001493","0.000040","0.000852","0.000852","0.000010","0.001662","0.001662","0.000053","0.001381","0.000010","0.000792",
"602","0.001469","0.001469","0.000010","0.000829","0.000829","0.000025","0.001683","0.001683","0.000016","0.001374","0.000010","0.000887",
"603","0.001510","0.001510","0.000138","0.000867","0.000867","0.000091","0.001687","0.001687","0.000010","0.001413","0.000036","0.000888",
"604","0.001488","0.001488","0.000017","0.000800","0.000800","0.000099","0.001744","0.001744","0.000010","0.001411","0.000010","0.000894",
"605","0.001349","0.001349","0.000053","0.000777","0.000777","0.000162","0.001684","0.001684","0.000109","0.001411","0.000012","0.000932",
"606","0.001359","0.001359","0.000084","0.000763","0.000763","0.000101","0.001686","0.001686","0.000018","0.001439","0.000021","0.000885",
"607","0.001406","0.001406","0.000011","0.000789","0.000789","0.000086","0.001708","0.001708","0.000027","0.001464","0.000013","0.000942",
"608","0.001437","0.001437","0.000132","0.000800","0.000800","0.000155","0.001741","0.001741","0.000066","0.001422","0.000042","0.000983",
"609","0.001429","0.001429","0.000010","0.000767","0.000767","0.000061","0.001754","0.001754","0.000010","0.001394","0.000010","0.001002",
"610","0.001551","0.001551","0.000010","0.000798","0.000798","0.000119","0.001740","0.001740","0.000094","0.001417","0.000010","0.000971",
"611","0.001504","0.001504","0.000113","0.000760","0.000760","0.000110","0.001732","0.001732","0.000015","0.001388","0.000021","0.000925",
"612","0.001549","0.001549","0.000022","0.000790","0.000790","0.000093","0.001693","0.001693","0.000034","0.001366","0.000010","0.000933",
"613","0.001512","0.001512","0.000087","0.000725","0.000725","0.000195","0.001758","0.001758","0.000117","0.001332","0.000023","0.000943",
"614","0.001561","0.001561","0.000057","0.000680","0.000680","0.000066","0.001812","0.001812","0.000029","0.001321","0.000024","0.000976",
"615","0.001500","0.001500","0.000010","0.000682","0.000682","0.000099","0.001810","0.001810","0.000038","0.001302","0.000012","0.000962",
"616","0.001426","0.001426","0.000141","0.000737","0.000737","0.000092","0.001672","0.001672","0.000020","0.001310","0.000044","0.000927",
"617","0.001374","0.001374","0.000010","0.000670","0.000670","0.000038","0.001750","0.001750","0.000010","0.001354","0.000010","0.000945",
"618","0.001314","0.001314","0.000035","0.000638","0.000638","0.000069","0.001765","0.001765","0.000085","0.001349","0.000010","0.000961",
"619","0.001333","0.001333","0.000095","0.000681","0.000681","0.000046","0.001732","0.001732","0.000014","0.001360","0.000027","0.001014",
"620","0.001328","0.001328","0.000016","0.000680","0.000680","0.000024","0.001781","0.001781","0.000018","0.001361","0.000010","0.001039",
"621","0.001248","0.001248","0.000116","0.000711","0.000711","0.000080","0.001693","0.001693","0.000069","0.001342","0.000036","0.001106",
"622","0.001147","0.001147","0.000020","0.000615","0.000615","0.000060","0.001753","0.001753","0.000045","0.001339","0.000010","0.001048",
"623","0.001170","0.001170","0.000010","0.000654","0.000654","0.000048","0.001731","0.001731","0.000030","0.001330","0.000013","0.001032",
"624","0.001157","0.001157","0.000123","0.000673","0.000673","0.000026","0.001696","0.001696","0.000011","0.001367","0.000025","0.001068",
"625","0.001149","0.001149","0.000021","0.000767","0.000767","0.000031","0.001605","0.001605","0.000010","0.001360","0.000010","0.001043",
"626","0.001195","0.001195","0.000062","0.000804","0.000804","0.000044","0.001565","0.001565","0.000097","0.001362","0.000017","0.001005",
"627","0.001143","0.001143","0.000071","0.000749","0.000749","0.000010","0.001643","0.001643","0.000032","0.001356","0.000016","0.001011",
"628","0.001172","0.001172","0.000010","0.000800","0.000800","0.000022","0.001601","0.001601","0.000024","0.001353","0.000010","0.000972",
"629","0.001177","0.001177","0.000133","0.000788","0.000788","0.000097","0.001616","0.001616","0.000047","0.001355","0.000039","0.000973",
"630","0.001054","0.001054","0.000010","0.000715","0.000715","0.000048","0.001676","0.001676","0.000010","0.001352","0.000010","0.000952",
"631","0.001021","0.001021","0.000018","0.000757","0.000757","0.000088","0.001635","0.001635","0.000082","0.001323","0.000014","0.000879",
"632","0.001050","0.001050","0.000107","0.000751","0.000751","0.000049","0.001615","0.001615","0.000013","0.001331","0.000031","0.000902",
"633","0.001118","0.001118","0.000015","0.000805","0.000805","0.000052","0.001532","0.001532","0.000011","0.001325","0.000014","0.000962",
"634","0.001192","0.001192","0.000102","0.000814","0.000814","0.000116","0.001569","0.001569","0.000076","0.001350","0.000036","0.000979",
"635","0.001167","0.001167","0.000048","0.000775","0.000775","0.000010","0.001616","0.001616","0.000057","0.001338","0.000018","0.000977",
"636","0.001099","0.001099","0.000010","0.000740","0.000740","0.000012","0.001653","0.001653","0.000010","0.001338","0.000021","0.000981",
"637","0.001111","0.001111","0.000136","0.000806","0.000806","0.000034","0.001537","0.001537","0.000010","0.001298","0.000043","0.000997",
"638","0.001053","0.001053","0.000013","0.000798","0.000798","0.000010","0.001586","0.001586","0.000010","0.001344","0.000013","0.000983",
"639","0.000975","0.000975","0.000044","0.000762","0.000762","0.000063","0.001571","0.001571","0.000091","0.001369","0.000012","0.000950",
"640","0.000998","0.000998","0.000085","0.000812","0.000812","0.000052","0.001541","0.001541","0.000017","0.001362","0.000022","0.000881",
"641","0.000961","0.000961","0.000012","0.000829","0.000829","0.000057","0.001487","0.001487","0.000024","0.001365","0.000010","0.000899",
"642","0.001022","0.001022","0.000120","0.000849","0.000849","0.000123","0.001477","0.001477","0.000068","0.001348","0.000032","0.000899",
"643","0.000967","0.000967","0.000010","0.000870","0.000870","0.000018","0.001411","0.001411","0.000010","0.001351","0.000010","0.000906",
"644","0.000921","0.000921","0.000010","0.000823","0.000823","0.000030","0.001437","0.001437","0.000073","0.001321","0.000010","0.000786",
"645","0.000899","0.000899","0.000110","0.000784","0.000784","0.000052","0.001497","0.001497","0.000012","0.001312","0.000025","0.000759",
"646","0.000841","0.000841","0.000022","0.000792","0.000792","0.000068","0.001485","0.001485","0.000028","0.001308","0.000010","0.000700",
